ts,value,namespace,pod
1707148032,3723.867097222222,sharding-system,sharder-5b7657fc99-7rvt4
1707148047,5357.398572916668,sharding-system,sharder-5b7657fc99-7rvt4
1707148062,23789.3,sharding-system,sharder-5b7657fc99-7rvt4
1707148077,23789.3,sharding-system,sharder-5b7657fc99-7rvt4
1707148092,45503.44,sharding-system,sharder-5b7657fc99-7rvt4
1707148107,66881.78,sharding-system,sharder-5b7657fc99-7rvt4
1707148122,74296.88,sharding-system,sharder-5b7657fc99-7rvt4
1707148137,49976.06,sharding-system,sharder-5b7657fc99-7rvt4
1707148152,39524.020000000004,sharding-system,sharder-5b7657fc99-7rvt4
1707148167,37441.92,sharding-system,sharder-5b7657fc99-7rvt4
1707148182,49549.22,sharding-system,sharder-5b7657fc99-7rvt4
1707148197,38622.92,sharding-system,sharder-5b7657fc99-7rvt4
1707148212,43120.74,sharding-system,sharder-5b7657fc99-7rvt4
1707148227,44055.840000000004,sharding-system,sharder-5b7657fc99-7rvt4
1707148242,47376,sharding-system,sharder-5b7657fc99-7rvt4
1707148257,35168.16,sharding-system,sharder-5b7657fc99-7rvt4
1707148272,39534.14,sharding-system,sharder-5b7657fc99-7rvt4
1707148287,50894.880000000005,sharding-system,sharder-5b7657fc99-7rvt4
1707148302,49693.42,sharding-system,sharder-5b7657fc99-7rvt4
1707148317,34944.98,sharding-system,sharder-5b7657fc99-7rvt4
1707148332,41112.86,sharding-system,sharder-5b7657fc99-7rvt4
1707148347,48423.04,sharding-system,sharder-5b7657fc99-7rvt4
1707148362,48769,sharding-system,sharder-5b7657fc99-7rvt4
1707148377,43308.58,sharding-system,sharder-5b7657fc99-7rvt4
1707148392,39846.5,sharding-system,sharder-5b7657fc99-7rvt4
1707148407,51268.08,sharding-system,sharder-5b7657fc99-7rvt4
1707148422,35053.32,sharding-system,sharder-5b7657fc99-7rvt4
1707148437,42662.86,sharding-system,sharder-5b7657fc99-7rvt4
1707148452,33159.8,sharding-system,sharder-5b7657fc99-7rvt4
1707148467,41320.24,sharding-system,sharder-5b7657fc99-7rvt4
1707148482,38488.92,sharding-system,sharder-5b7657fc99-7rvt4
1707148497,33802.56,sharding-system,sharder-5b7657fc99-7rvt4
