ts,value,namespace,pod
1707148032,16878568,sharding-system,sharder-5b7657fc99-7rvt4
1707148047,14094000,sharding-system,sharder-5b7657fc99-7rvt4
1707148062,15529952,sharding-system,sharder-5b7657fc99-7rvt4
1707148077,15886512,sharding-system,sharder-5b7657fc99-7rvt4
1707148092,15521320,sharding-system,sharder-5b7657fc99-7rvt4
1707148107,16214728,sharding-system,sharder-5b7657fc99-7rvt4
1707148122,15126368,sharding-system,sharder-5b7657fc99-7rvt4
1707148137,19914544,sharding-system,sharder-5b7657fc99-7rvt4
1707148152,16288000,sharding-system,sharder-5b7657fc99-7rvt4
1707148167,14974128,sharding-system,sharder-5b7657fc99-7rvt4
1707148182,17096240,sharding-system,sharder-5b7657fc99-7rvt4
1707148197,17193808,sharding-system,sharder-5b7657fc99-7rvt4
1707148212,14210400,sharding-system,sharder-5b7657fc99-7rvt4
1707148227,16956024,sharding-system,sharder-5b7657fc99-7rvt4
1707148242,14001272,sharding-system,sharder-5b7657fc99-7rvt4
1707148257,16699760,sharding-system,sharder-5b7657fc99-7rvt4
1707148272,14207048,sharding-system,sharder-5b7657fc99-7rvt4
1707148287,16248432,sharding-system,sharder-5b7657fc99-7rvt4
1707148302,16505128,sharding-system,sharder-5b7657fc99-7rvt4
1707148317,13809872,sharding-system,sharder-5b7657fc99-7rvt4
1707148332,14973608,sharding-system,sharder-5b7657fc99-7rvt4
1707148347,15191104,sharding-system,sharder-5b7657fc99-7rvt4
1707148362,16127960,sharding-system,sharder-5b7657fc99-7rvt4
1707148377,17342008,sharding-system,sharder-5b7657fc99-7rvt4
1707148392,17340704,sharding-system,sharder-5b7657fc99-7rvt4
1707148407,17851000,sharding-system,sharder-5b7657fc99-7rvt4
1707148422,14959712,sharding-system,sharder-5b7657fc99-7rvt4
1707148437,17925320,sharding-system,sharder-5b7657fc99-7rvt4
1707148452,15067496,sharding-system,sharder-5b7657fc99-7rvt4
1707148467,15787144,sharding-system,sharder-5b7657fc99-7rvt4
1707148482,15360200,sharding-system,sharder-5b7657fc99-7rvt4
1707148497,13868456,sharding-system,sharder-5b7657fc99-7rvt4
1707148512,16195640,sharding-system,sharder-5b7657fc99-7rvt4
1707148527,15093160,sharding-system,sharder-5b7657fc99-7rvt4
1707148542,19532864,sharding-system,sharder-5b7657fc99-7rvt4
1707148557,15579200,sharding-system,sharder-5b7657fc99-7rvt4
1707148572,19511480,sharding-system,sharder-5b7657fc99-7rvt4
1707148587,15415888,sharding-system,sharder-5b7657fc99-7rvt4
1707148602,15237248,sharding-system,sharder-5b7657fc99-7rvt4
1707148617,17511168,sharding-system,sharder-5b7657fc99-7rvt4
1707148632,15239976,sharding-system,sharder-5b7657fc99-7rvt4
1707148647,17677184,sharding-system,sharder-5b7657fc99-7rvt4
1707148662,15184464,sharding-system,sharder-5b7657fc99-7rvt4
1707148677,16772208,sharding-system,sharder-5b7657fc99-7rvt4
1707148692,16963104,sharding-system,sharder-5b7657fc99-7rvt4
1707148707,16823760,sharding-system,sharder-5b7657fc99-7rvt4
1707148722,16442056,sharding-system,sharder-5b7657fc99-7rvt4
1707148737,16366184,sharding-system,sharder-5b7657fc99-7rvt4
1707148752,17793760,sharding-system,sharder-5b7657fc99-7rvt4
1707148767,14419160,sharding-system,sharder-5b7657fc99-7rvt4
1707148782,19233112,sharding-system,sharder-5b7657fc99-7rvt4
1707148797,15629960,sharding-system,sharder-5b7657fc99-7rvt4
1707148812,14092440,sharding-system,sharder-5b7657fc99-7rvt4
1707148827,15538096,sharding-system,sharder-5b7657fc99-7rvt4
1707148842,18934744,sharding-system,sharder-5b7657fc99-7rvt4
1707148857,18292432,sharding-system,sharder-5b7657fc99-7rvt4
1707148872,18293408,sharding-system,sharder-5b7657fc99-7rvt4
1707148887,15400896,sharding-system,sharder-5b7657fc99-7rvt4
1707148902,15604792,sharding-system,sharder-5b7657fc99-7rvt4
1707148917,33787304,sharding-system,sharder-5b7657fc99-7rvt4
1707148932,15575352,sharding-system,sharder-5b7657fc99-7rvt4
1707148032,20132280,sharding-system,sharder-5b7657fc99-h665g
1707148047,20507824,sharding-system,sharder-5b7657fc99-h665g
1707148062,18848376,sharding-system,sharder-5b7657fc99-h665g
1707148077,18404576,sharding-system,sharder-5b7657fc99-h665g
1707148092,16392944,sharding-system,sharder-5b7657fc99-h665g
1707148107,17426504,sharding-system,sharder-5b7657fc99-h665g
1707148122,15754864,sharding-system,sharder-5b7657fc99-h665g
1707148137,18222504,sharding-system,sharder-5b7657fc99-h665g
1707148152,18314528,sharding-system,sharder-5b7657fc99-h665g
1707148167,16030808,sharding-system,sharder-5b7657fc99-h665g
1707148182,16898464,sharding-system,sharder-5b7657fc99-h665g
1707148197,15487576,sharding-system,sharder-5b7657fc99-h665g
1707148212,18838792,sharding-system,sharder-5b7657fc99-h665g
1707148227,16163896,sharding-system,sharder-5b7657fc99-h665g
1707148242,16219136,sharding-system,sharder-5b7657fc99-h665g
