ts,value,pod
1692881903,5559.033333333334,webhosting-operator-5855979d9d-6bs6j
1692881918,8111.633333333333,webhosting-operator-5855979d9d-6bs6j
1692881933,8111.633333333333,webhosting-operator-5855979d9d-6bs6j
1692881948,207563.83333333334,webhosting-operator-5855979d9d-6bs6j
1692881963,207563.83333333334,webhosting-operator-5855979d9d-6bs6j
1692881978,245950.13333333333,webhosting-operator-5855979d9d-6bs6j
1692881993,245950.13333333333,webhosting-operator-5855979d9d-6bs6j
1692882008,187749.5,webhosting-operator-5855979d9d-6bs6j
1692882023,187749.5,webhosting-operator-5855979d9d-6bs6j
1692882038,347855.9,webhosting-operator-5855979d9d-6bs6j
1692882053,347855.9,webhosting-operator-5855979d9d-6bs6j
1692882068,345064.9666666667,webhosting-operator-5855979d9d-6bs6j
1692882083,345064.9666666667,webhosting-operator-5855979d9d-6bs6j
1692882098,359989.9,webhosting-operator-5855979d9d-6bs6j
1692882113,359989.9,webhosting-operator-5855979d9d-6bs6j
1692882128,517539.7,webhosting-operator-5855979d9d-6bs6j
1692882143,517539.7,webhosting-operator-5855979d9d-6bs6j
1692882158,452736.6666666667,webhosting-operator-5855979d9d-6bs6j
1692882173,452736.6666666667,webhosting-operator-5855979d9d-6bs6j
1692882188,578717.6666666666,webhosting-operator-5855979d9d-6bs6j
1692882203,578717.6666666666,webhosting-operator-5855979d9d-6bs6j
1692882218,454609.0333333333,webhosting-operator-5855979d9d-6bs6j
1692882233,454609.0333333333,webhosting-operator-5855979d9d-6bs6j
1692882248,848141.2333333333,webhosting-operator-5855979d9d-6bs6j
1692882263,848141.2333333333,webhosting-operator-5855979d9d-6bs6j
1692882278,389445.5333333333,webhosting-operator-5855979d9d-6bs6j
1692882293,389445.5333333333,webhosting-operator-5855979d9d-6bs6j
1692882308,791784.5333333333,webhosting-operator-5855979d9d-6bs6j
1692882323,791784.5333333333,webhosting-operator-5855979d9d-6bs6j
1692882338,688569.2,webhosting-operator-5855979d9d-6bs6j
1692882353,688569.2,webhosting-operator-5855979d9d-6bs6j
1692882368,682508.8,webhosting-operator-5855979d9d-6bs6j
1692882383,682508.8,webhosting-operator-5855979d9d-6bs6j
1692882398,847532.3666666667,webhosting-operator-5855979d9d-6bs6j
1692882413,847532.3666666667,webhosting-operator-5855979d9d-6bs6j
1692882428,898796.9,webhosting-operator-5855979d9d-6bs6j
1692882443,898796.9,webhosting-operator-5855979d9d-6bs6j
1692882458,467970.56666666665,webhosting-operator-5855979d9d-6bs6j
1692882473,467970.56666666665,webhosting-operator-5855979d9d-6bs6j
1692882488,966102.5666666667,webhosting-operator-5855979d9d-6bs6j
1692882503,966102.5666666667,webhosting-operator-5855979d9d-6bs6j
1692882518,715411.1333333333,webhosting-operator-5855979d9d-6bs6j
1692882533,715411.1333333333,webhosting-operator-5855979d9d-6bs6j
