ts,value,pod
1692856839,468686.13333333336,webhosting-operator-549648bcc-jmhfj
1692856854,468686.13333333336,webhosting-operator-549648bcc-jmhfj
1692856869,834949.2666666667,webhosting-operator-549648bcc-jmhfj
1692856884,834949.2666666667,webhosting-operator-549648bcc-jmhfj
1692856899,1104670.2666666666,webhosting-operator-549648bcc-jmhfj
1692856914,1104670.2666666666,webhosting-operator-549648bcc-jmhfj
1692856929,1134841.0666666667,webhosting-operator-549648bcc-jmhfj
1692856944,1134841.0666666667,webhosting-operator-549648bcc-jmhfj
1692856959,978675.5,webhosting-operator-549648bcc-jmhfj
1692856974,978675.5,webhosting-operator-549648bcc-jmhfj
1692856989,835047.5,webhosting-operator-549648bcc-jmhfj
1692857004,835047.5,webhosting-operator-549648bcc-jmhfj
1692857019,1263658.2,webhosting-operator-549648bcc-jmhfj
1692857034,1263658.2,webhosting-operator-549648bcc-jmhfj
1692857049,977201.3333333334,webhosting-operator-549648bcc-jmhfj
1692857064,977201.3333333334,webhosting-operator-549648bcc-jmhfj
1692857079,765681.3333333334,webhosting-operator-549648bcc-jmhfj
1692857094,765681.3333333334,webhosting-operator-549648bcc-jmhfj
1692857109,970777.3333333334,webhosting-operator-549648bcc-jmhfj
1692857124,970777.3333333334,webhosting-operator-549648bcc-jmhfj
1692857139,897712.1,webhosting-operator-549648bcc-jmhfj
1692856239,8042.7,webhosting-operator-549648bcc-lgz97
1692856254,8042.7,webhosting-operator-549648bcc-lgz97
1692856269,12741.1,webhosting-operator-549648bcc-lgz97
1692856284,12741.1,webhosting-operator-549648bcc-lgz97
1692856299,336260.5,webhosting-operator-549648bcc-lgz97
1692856314,336260.5,webhosting-operator-549648bcc-lgz97
1692856329,260289.9,webhosting-operator-549648bcc-lgz97
1692856344,260289.9,webhosting-operator-549648bcc-lgz97
1692856359,298751.2,webhosting-operator-549648bcc-lgz97
1692856374,298751.2,webhosting-operator-549648bcc-lgz97
1692856389,434169.5333333333,webhosting-operator-549648bcc-lgz97
1692856404,434169.5333333333,webhosting-operator-549648bcc-lgz97
1692856419,385196,webhosting-operator-549648bcc-lgz97
1692856434,385196,webhosting-operator-549648bcc-lgz97
1692856449,378157.9,webhosting-operator-549648bcc-lgz97
1692856464,378157.9,webhosting-operator-549648bcc-lgz97
1692856479,360662.5333333333,webhosting-operator-549648bcc-lgz97
1692856494,360662.5333333333,webhosting-operator-549648bcc-lgz97
1692856509,387911.4666666667,webhosting-operator-549648bcc-lgz97
1692856524,387911.4666666667,webhosting-operator-549648bcc-lgz97
1692856539,440607.4666666667,webhosting-operator-549648bcc-lgz97
1692856554,440607.4666666667,webhosting-operator-549648bcc-lgz97
1692856569,347650.8333333333,webhosting-operator-549648bcc-lgz97
1692856584,347650.8333333333,webhosting-operator-549648bcc-lgz97
1692856599,426231.86666666664,webhosting-operator-549648bcc-lgz97
1692856614,426231.86666666664,webhosting-operator-549648bcc-lgz97
1692856629,395390.7,webhosting-operator-549648bcc-lgz97
1692856644,395390.7,webhosting-operator-549648bcc-lgz97
1692856659,365014.4,webhosting-operator-549648bcc-lgz97
1692856674,365014.4,webhosting-operator-549648bcc-lgz97
1692856689,423114.56666666665,webhosting-operator-549648bcc-lgz97
1692856704,423114.56666666665,webhosting-operator-549648bcc-lgz97
1692856719,398418.2,webhosting-operator-549648bcc-lgz97
1692856734,398418.2,webhosting-operator-549648bcc-lgz97
1692856749,389004.6,webhosting-operator-549648bcc-lgz97
1692856764,389004.6,webhosting-operator-549648bcc-lgz97
1692856779,262739.26666666666,webhosting-operator-549648bcc-lgz97
1692856794,262739.26666666666,webhosting-operator-549648bcc-lgz97
1692856809,369483.3,webhosting-operator-549648bcc-lgz97
1692856824,369483.3,webhosting-operator-549648bcc-lgz97
1692856839,407160.73333333334,webhosting-operator-549648bcc-lgz97
1692856854,407160.73333333334,webhosting-operator-549648bcc-lgz97
1692856869,332470.06666666665,webhosting-operator-549648bcc-lgz97
1692856884,332470.06666666665,webhosting-operator-549648bcc-lgz97
1692856899,445370.8333333333,webhosting-operator-549648bcc-lgz97
1692856914,445370.8333333333,webhosting-operator-549648bcc-lgz97
1692856929,471723.9666666667,webhosting-operator-549648bcc-lgz97
1692856944,471723.9666666667,webhosting-operator-549648bcc-lgz97
1692856959,263354.86666666664,webhosting-operator-549648bcc-lgz97
1692856974,263354.86666666664,webhosting-operator-549648bcc-lgz97
1692856989,315652.7,webhosting-operator-549648bcc-lgz97
1692857004,315652.7,webhosting-operator-549648bcc-lgz97
1692857019,546011.2,webhosting-operator-549648bcc-lgz97
1692857034,546011.2,webhosting-operator-549648bcc-lgz97
1692857049,419016.2,webhosting-operator-549648bcc-lgz97
1692857064,419016.2,webhosting-operator-549648bcc-lgz97
1692857079,594142.0333333333,webhosting-operator-549648bcc-lgz97
1692857094,594142.0333333333,webhosting-operator-549648bcc-lgz97
1692857109,517557.0333333333,webhosting-operator-549648bcc-lgz97
1692857124,517557.0333333333,webhosting-operator-549648bcc-lgz97
1692857139,558956.2,webhosting-operator-549648bcc-lgz97
