ts,value,pod
1692856239,20453.533333333333,webhosting-operator-549648bcc-22l2n
1692856254,20453.533333333333,webhosting-operator-549648bcc-22l2n
1692856269,59284.63333333333,webhosting-operator-549648bcc-22l2n
1692856284,59284.63333333333,webhosting-operator-549648bcc-22l2n
1692856299,177968.06666666668,webhosting-operator-549648bcc-22l2n
1692856314,177968.06666666668,webhosting-operator-549648bcc-22l2n
1692856329,115172.86666666667,webhosting-operator-549648bcc-22l2n
1692856344,115172.86666666667,webhosting-operator-549648bcc-22l2n
1692856359,205887.6,webhosting-operator-549648bcc-22l2n
1692856374,205887.6,webhosting-operator-549648bcc-22l2n
1692856389,133233,webhosting-operator-549648bcc-22l2n
1692856404,133233,webhosting-operator-549648bcc-22l2n
1692856419,231091.9,webhosting-operator-549648bcc-22l2n
1692856434,231091.9,webhosting-operator-549648bcc-22l2n
1692856449,200539.16666666666,webhosting-operator-549648bcc-22l2n
1692856464,200539.16666666666,webhosting-operator-549648bcc-22l2n
1692856479,201821.9,webhosting-operator-549648bcc-22l2n
1692856494,201821.9,webhosting-operator-549648bcc-22l2n
1692856509,111681.13333333333,webhosting-operator-549648bcc-22l2n
1692856524,111681.13333333333,webhosting-operator-549648bcc-22l2n
1692856539,186395,webhosting-operator-549648bcc-22l2n
1692856554,186395,webhosting-operator-549648bcc-22l2n
1692856569,241402.7,webhosting-operator-549648bcc-22l2n
1692856584,241402.7,webhosting-operator-549648bcc-22l2n
1692856599,205075.03333333333,webhosting-operator-549648bcc-22l2n
1692856614,205075.03333333333,webhosting-operator-549648bcc-22l2n
1692856629,223390.23333333334,webhosting-operator-549648bcc-22l2n
1692856644,223390.23333333334,webhosting-operator-549648bcc-22l2n
1692856659,121155.93333333333,webhosting-operator-549648bcc-22l2n
1692856674,121155.93333333333,webhosting-operator-549648bcc-22l2n
1692856689,179896.16666666666,webhosting-operator-549648bcc-22l2n
1692856704,179896.16666666666,webhosting-operator-549648bcc-22l2n
1692856719,218836.2,webhosting-operator-549648bcc-22l2n
1692856734,218836.2,webhosting-operator-549648bcc-22l2n
1692856749,199980.9,webhosting-operator-549648bcc-22l2n
1692856764,199980.9,webhosting-operator-549648bcc-22l2n
1692856779,209143.56666666668,webhosting-operator-549648bcc-22l2n
1692856794,209143.56666666668,webhosting-operator-549648bcc-22l2n
1692856809,211350.26666666666,webhosting-operator-549648bcc-22l2n
1692856824,211350.26666666666,webhosting-operator-549648bcc-22l2n
1692856839,175221.8,webhosting-operator-549648bcc-22l2n
1692856854,175221.8,webhosting-operator-549648bcc-22l2n
1692856869,126323.5,webhosting-operator-549648bcc-22l2n
1692856884,126323.5,webhosting-operator-549648bcc-22l2n
1692856899,233611.36666666667,webhosting-operator-549648bcc-22l2n
1692856914,233611.36666666667,webhosting-operator-549648bcc-22l2n
1692856929,115549.33333333333,webhosting-operator-549648bcc-22l2n
1692856944,115549.33333333333,webhosting-operator-549648bcc-22l2n
1692856959,229306.1,webhosting-operator-549648bcc-22l2n
1692856974,229306.1,webhosting-operator-549648bcc-22l2n
1692856989,205483.03333333333,webhosting-operator-549648bcc-22l2n
1692857004,205483.03333333333,webhosting-operator-549648bcc-22l2n
1692857019,265990.93333333335,webhosting-operator-549648bcc-22l2n
1692857034,265990.93333333335,webhosting-operator-549648bcc-22l2n
1692857049,245188.03333333333,webhosting-operator-549648bcc-22l2n
1692857064,245188.03333333333,webhosting-operator-549648bcc-22l2n
1692857079,260643.6,webhosting-operator-549648bcc-22l2n
1692857094,260643.6,webhosting-operator-549648bcc-22l2n
1692857109,158764.3,webhosting-operator-549648bcc-22l2n
1692857124,158764.3,webhosting-operator-549648bcc-22l2n
1692857139,291805.8,webhosting-operator-549648bcc-22l2n
1692856239,11914.1,webhosting-operator-549648bcc-jmhfj
1692856254,11914.1,webhosting-operator-549648bcc-jmhfj
1692856269,74113,webhosting-operator-549648bcc-jmhfj
1692856284,74113,webhosting-operator-549648bcc-jmhfj
1692856299,197042.7,webhosting-operator-549648bcc-jmhfj
1692856314,197042.7,webhosting-operator-549648bcc-jmhfj
1692856329,260336.33333333334,webhosting-operator-549648bcc-jmhfj
1692856344,260336.33333333334,webhosting-operator-549648bcc-jmhfj
1692856359,274786.5,webhosting-operator-549648bcc-jmhfj
1692856374,274786.5,webhosting-operator-549648bcc-jmhfj
1692856389,283628.6,webhosting-operator-549648bcc-jmhfj
1692856404,283628.6,webhosting-operator-549648bcc-jmhfj
1692856419,263920,webhosting-operator-549648bcc-jmhfj
1692856434,263920,webhosting-operator-549648bcc-jmhfj
1692856449,280896.8333333333,webhosting-operator-549648bcc-jmhfj
1692856464,280896.8333333333,webhosting-operator-549648bcc-jmhfj
1692856479,214923.63333333333,webhosting-operator-549648bcc-jmhfj
1692856494,214923.63333333333,webhosting-operator-549648bcc-jmhfj
1692856509,305435.86666666664,webhosting-operator-549648bcc-jmhfj
1692856524,305435.86666666664,webhosting-operator-549648bcc-jmhfj
