ts,value,pod
1692862900,258044.7,webhosting-operator-759985d858-7qfb6
1692862915,258044.7,webhosting-operator-759985d858-7qfb6
1692862930,234290.5,webhosting-operator-759985d858-7qfb6
1692862945,234290.5,webhosting-operator-759985d858-7qfb6
1692862960,256893.2,webhosting-operator-759985d858-7qfb6
1692862975,256893.2,webhosting-operator-759985d858-7qfb6
1692862990,149087.4,webhosting-operator-759985d858-7qfb6
1692863005,149087.4,webhosting-operator-759985d858-7qfb6
1692863020,309856.8333333333,webhosting-operator-759985d858-7qfb6
1692863035,309856.8333333333,webhosting-operator-759985d858-7qfb6
1692863050,219933,webhosting-operator-759985d858-7qfb6
1692863065,219933,webhosting-operator-759985d858-7qfb6
1692863080,342511.7,webhosting-operator-759985d858-7qfb6
1692863095,342511.7,webhosting-operator-759985d858-7qfb6
1692863110,163611.7,webhosting-operator-759985d858-7qfb6
1692863125,163611.7,webhosting-operator-759985d858-7qfb6
1692863140,342009.7,webhosting-operator-759985d858-7qfb6
1692863155,342009.7,webhosting-operator-759985d858-7qfb6
1692863170,287006.4,webhosting-operator-759985d858-7qfb6
1692863185,287006.4,webhosting-operator-759985d858-7qfb6
1692862285,23675.6,webhosting-operator-759985d858-p6vxj
1692862300,28751.866666666665,webhosting-operator-759985d858-p6vxj
1692862315,28751.866666666665,webhosting-operator-759985d858-p6vxj
1692862330,100356.63333333333,webhosting-operator-759985d858-p6vxj
1692862345,100356.63333333333,webhosting-operator-759985d858-p6vxj
1692862360,179495.16666666666,webhosting-operator-759985d858-p6vxj
1692862375,179495.16666666666,webhosting-operator-759985d858-p6vxj
1692862390,149650.5,webhosting-operator-759985d858-p6vxj
1692862405,149650.5,webhosting-operator-759985d858-p6vxj
1692862420,175783.93333333332,webhosting-operator-759985d858-p6vxj
1692862435,175783.93333333332,webhosting-operator-759985d858-p6vxj
1692862450,252586.1,webhosting-operator-759985d858-p6vxj
1692862465,252586.1,webhosting-operator-759985d858-p6vxj
1692862480,109548.3,webhosting-operator-759985d858-p6vxj
1692862495,109548.3,webhosting-operator-759985d858-p6vxj
1692862510,212611.3,webhosting-operator-759985d858-p6vxj
1692862525,212611.3,webhosting-operator-759985d858-p6vxj
1692862540,168410.43333333332,webhosting-operator-759985d858-p6vxj
1692862555,168410.43333333332,webhosting-operator-759985d858-p6vxj
1692862570,260735.3,webhosting-operator-759985d858-p6vxj
1692862585,260735.3,webhosting-operator-759985d858-p6vxj
1692862600,111572.73333333334,webhosting-operator-759985d858-p6vxj
1692862615,111572.73333333334,webhosting-operator-759985d858-p6vxj
