ts,value,namespace,pod
1707143753,16142.992338666667,sharding-system,sharder-7d698479cd-rdjsx
1707143768,16486.24,sharding-system,sharder-7d698479cd-rdjsx
1707143783,26563.34,sharding-system,sharder-7d698479cd-rdjsx
1707143798,34890.9,sharding-system,sharder-7d698479cd-rdjsx
1707143813,44978.48,sharding-system,sharder-7d698479cd-rdjsx
1707143828,44724.30897235889,sharding-system,sharder-7d698479cd-rdjsx
1707143843,44577.76,sharding-system,sharder-7d698479cd-rdjsx
1707143858,55990.44,sharding-system,sharder-7d698479cd-rdjsx
1707143873,39289.62,sharding-system,sharder-7d698479cd-rdjsx
1707143888,44549.46,sharding-system,sharder-7d698479cd-rdjsx
1707143903,47057.28,sharding-system,sharder-7d698479cd-rdjsx
1707143918,50731.26,sharding-system,sharder-7d698479cd-rdjsx
1707143933,45305.62,sharding-system,sharder-7d698479cd-rdjsx
1707143948,48554.12,sharding-system,sharder-7d698479cd-rdjsx
1707143963,42266.44,sharding-system,sharder-7d698479cd-rdjsx
1707143978,45669.22,sharding-system,sharder-7d698479cd-rdjsx
1707143993,40642.520000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144008,51266.04,sharding-system,sharder-7d698479cd-rdjsx
1707144023,41423.700000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144038,48301.8,sharding-system,sharder-7d698479cd-rdjsx
1707144053,57200.16,sharding-system,sharder-7d698479cd-rdjsx
1707144068,50893.36,sharding-system,sharder-7d698479cd-rdjsx
1707144083,47581.74,sharding-system,sharder-7d698479cd-rdjsx
1707144098,60336.86,sharding-system,sharder-7d698479cd-rdjsx
1707144113,46254.04,sharding-system,sharder-7d698479cd-rdjsx
1707144128,46254.04,sharding-system,sharder-7d698479cd-rdjsx
1707144143,45463.38,sharding-system,sharder-7d698479cd-rdjsx
1707144158,56734.76,sharding-system,sharder-7d698479cd-rdjsx
1707144173,56379.72,sharding-system,sharder-7d698479cd-rdjsx
1707144188,38529.06,sharding-system,sharder-7d698479cd-rdjsx
1707144203,45242.08,sharding-system,sharder-7d698479cd-rdjsx
1707144218,57467.18,sharding-system,sharder-7d698479cd-rdjsx
1707144233,53522.22,sharding-system,sharder-7d698479cd-rdjsx
1707144248,48468.06,sharding-system,sharder-7d698479cd-rdjsx
1707144263,44682.840000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144278,57295.46,sharding-system,sharder-7d698479cd-rdjsx
1707144293,44590.520000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144308,44590.520000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144323,38759.78,sharding-system,sharder-7d698479cd-rdjsx
1707144338,57074.42,sharding-system,sharder-7d698479cd-rdjsx
1707144353,60820.16,sharding-system,sharder-7d698479cd-rdjsx
1707144368,53076.78,sharding-system,sharder-7d698479cd-rdjsx
1707144383,42936.520000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144398,55620.840000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144413,46958.3,sharding-system,sharder-7d698479cd-rdjsx
1707144428,60792.1,sharding-system,sharder-7d698479cd-rdjsx
1707144443,44350.98,sharding-system,sharder-7d698479cd-rdjsx
1707144458,58580.56,sharding-system,sharder-7d698479cd-rdjsx
1707144473,46051.54,sharding-system,sharder-7d698479cd-rdjsx
1707144488,46805.42,sharding-system,sharder-7d698479cd-rdjsx
1707144503,43890.9,sharding-system,sharder-7d698479cd-rdjsx
1707144518,59003.880000000005,sharding-system,sharder-7d698479cd-rdjsx
1707144533,45895.58,sharding-system,sharder-7d698479cd-rdjsx
1707144548,56882.86,sharding-system,sharder-7d698479cd-rdjsx
1707144563,60281.92,sharding-system,sharder-7d698479cd-rdjsx
1707144578,60281.92,sharding-system,sharder-7d698479cd-rdjsx
1707144593,36384.18,sharding-system,sharder-7d698479cd-rdjsx
1707144608,56899.44,sharding-system,sharder-7d698479cd-rdjsx
1707144623,59443.200000000004,sharding-system,sharder-7d698479cd-rdjsx
1707144638,57754.58,sharding-system,sharder-7d698479cd-rdjsx
1707144653,56877.92,sharding-system,sharder-7d698479cd-rdjsx
1707143753,6825.896906249999,sharding-system,sharder-7d698479cd-xz7gx
1707143768,15151.7,sharding-system,sharder-7d698479cd-xz7gx
1707143783,21847.62,sharding-system,sharder-7d698479cd-xz7gx
1707143798,25634.28,sharding-system,sharder-7d698479cd-xz7gx
1707143813,32080.06,sharding-system,sharder-7d698479cd-xz7gx
1707143828,30541.920000000002,sharding-system,sharder-7d698479cd-xz7gx
1707143843,37095.8,sharding-system,sharder-7d698479cd-xz7gx
1707143858,34930.78,sharding-system,sharder-7d698479cd-xz7gx
1707143873,43893.200000000004,sharding-system,sharder-7d698479cd-xz7gx
1707143888,24840.600000000002,sharding-system,sharder-7d698479cd-xz7gx
1707143903,39378.78,sharding-system,sharder-7d698479cd-xz7gx
1707143918,35087.840000000004,sharding-system,sharder-7d698479cd-xz7gx
1707143933,34134.78,sharding-system,sharder-7d698479cd-xz7gx
1707143948,35045.5,sharding-system,sharder-7d698479cd-xz7gx
1707143963,35045.5,sharding-system,sharder-7d698479cd-xz7gx
1707143978,35069.24,sharding-system,sharder-7d698479cd-xz7gx
1707143993,35069.24,sharding-system,sharder-7d698479cd-xz7gx
1707144008,47234.08,sharding-system,sharder-7d698479cd-xz7gx
1707144023,35113.4,sharding-system,sharder-7d698479cd-xz7gx
1707144038,42679.700000000004,sharding-system,sharder-7d698479cd-xz7gx
1707144053,41039.96,sharding-system,sharder-7d698479cd-xz7gx
1707144068,38236.32,sharding-system,sharder-7d698479cd-xz7gx
1707144083,36890.22,sharding-system,sharder-7d698479cd-xz7gx
1707144098,44000.96,sharding-system,sharder-7d698479cd-xz7gx
1707144113,33903.32,sharding-system,sharder-7d698479cd-xz7gx
1707144128,47494.16,sharding-system,sharder-7d698479cd-xz7gx
1707144143,38456.26,sharding-system,sharder-7d698479cd-xz7gx
1707144158,53485.32,sharding-system,sharder-7d698479cd-xz7gx
1707144173,35716.36,sharding-system,sharder-7d698479cd-xz7gx
1707144188,52805.880000000005,sharding-system,sharder-7d698479cd-xz7gx
1707144203,42047.48,sharding-system,sharder-7d698479cd-xz7gx
1707144218,52450.32,sharding-system,sharder-7d698479cd-xz7gx
1707144233,57186.200000000004,sharding-system,sharder-7d698479cd-xz7gx
1707144248,56560.3,sharding-system,sharder-7d698479cd-xz7gx
1707144263,40800.32,sharding-system,sharder-7d698479cd-xz7gx
1707144278,44457.3,sharding-system,sharder-7d698479cd-xz7gx
1707144293,44457.3,sharding-system,sharder-7d698479cd-xz7gx
1707144308,56902.04,sharding-system,sharder-7d698479cd-xz7gx
1707144323,51448.380000000005,sharding-system,sharder-7d698479cd-xz7gx
1707144338,49485.96,sharding-system,sharder-7d698479cd-xz7gx
1707144353,47371.840000000004,sharding-system,sharder-7d698479cd-xz7gx
1707144368,40303.5,sharding-system,sharder-7d698479cd-xz7gx
1707144383,53257.58,sharding-system,sharder-7d698479cd-xz7gx
1707144398,41629.16,sharding-system,sharder-7d698479cd-xz7gx
1707144413,51651.840000000004,sharding-system,sharder-7d698479cd-xz7gx
1707144428,31940.66,sharding-system,sharder-7d698479cd-xz7gx
1707144443,37460.375245029405,sharding-system,sharder-7d698479cd-xz7gx
1707144458,49322.44,sharding-system,sharder-7d698479cd-xz7gx
1707144473,37648.30923670686,sharding-system,sharder-7d698479cd-xz7gx
1707144488,44829.520000000004,sharding-system,sharder-7d698479cd-xz7gx
1707144503,41545.48,sharding-system,sharder-7d698479cd-xz7gx
1707144518,49182.18550597083,sharding-system,sharder-7d698479cd-xz7gx
1707144533,46694.5,sharding-system,sharder-7d698479cd-xz7gx
1707144548,41446.22,sharding-system,sharder-7d698479cd-xz7gx
1707144563,41446.22,sharding-system,sharder-7d698479cd-xz7gx
1707144578,41753.06,sharding-system,sharder-7d698479cd-xz7gx
1707144593,51543.92,sharding-system,sharder-7d698479cd-xz7gx
1707144608,45531.62,sharding-system,sharder-7d698479cd-xz7gx
1707144623,47598.44,sharding-system,sharder-7d698479cd-xz7gx
1707144638,36464.8,sharding-system,sharder-7d698479cd-xz7gx
1707144653,36464.8,sharding-system,sharder-7d698479cd-xz7gx
1707143753,9006.255465999999,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143768,21649.117604666666,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143783,100416.2720486667,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143798,180139.02765633332,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143813,298392.60406700004,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143828,325161.26,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143843,422282.64,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143858,422282.64,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143873,712021.66,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143888,772577.54,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143903,877141.96,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143918,883880.6,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143933,1003602.88,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143948,1003602.88,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143963,934834.6,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143978,1161551.8800000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143993,1314335.8800000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144008,1206055.22,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144023,1440645.08,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144038,1440645.08,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144053,1549822.36,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144068,1174592.6,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144083,2055877.3800000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144098,1984641.28,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144113,2273135.16,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144128,1633508.24,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144143,1762609.1,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144158,1762609.1,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144173,1713899.04,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144188,1818482.1600000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144203,2246406.52,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144218,1615274.24,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144233,1999282.4000000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144248,2264348.08,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144263,2386448.88,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144278,1746127.08,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144293,1745775.56,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144308,2431910.46,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144323,2489423.5,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144338,2146961.6,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144353,1563287.42,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144368,2221061.56,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144383,1794061.68,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144398,1794061.68,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144413,1868172.58,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144428,1868172.58,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144443,1892991.84,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144458,2058455.9000000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144473,2053422.06,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144488,1879363.8800000001,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144503,1845510.94,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144518,1845510.94,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144533,1856115.28,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144548,1856115.28,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144563,1846487.34,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144578,1784812.84,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144593,1904592.46,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144608,1717370.82,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144623,1641359.56,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144638,1566710.76,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707144653,1653401.84,webhosting-system,webhosting-operator-59fcbd9f58-jgcvh
1707143753,7719.825888888889,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143768,38877.87353333333,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143783,42562.236525,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143798,188094.2909916667,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143813,362276.79244166665,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143828,505296.7635083334,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143843,458543.38,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143858,687175.4,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143873,687175.4,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143888,840939.3,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143903,1042536.9,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143918,1050730.3800000001,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
1707143933,975400.02,webhosting-system,webhosting-operator-59fcbd9f58-ss9vf
