ts,value,namespace,pod
1707143753,17107232,sharding-system,sharder-7d698479cd-rdjsx
1707143768,18117048,sharding-system,sharder-7d698479cd-rdjsx
1707143783,20532824,sharding-system,sharder-7d698479cd-rdjsx
1707143798,20526576,sharding-system,sharder-7d698479cd-rdjsx
1707143813,17927600,sharding-system,sharder-7d698479cd-rdjsx
1707143828,16175088,sharding-system,sharder-7d698479cd-rdjsx
1707143843,14999064,sharding-system,sharder-7d698479cd-rdjsx
1707143858,20793920,sharding-system,sharder-7d698479cd-rdjsx
1707143873,18550792,sharding-system,sharder-7d698479cd-rdjsx
1707143888,20468336,sharding-system,sharder-7d698479cd-rdjsx
1707143903,16072592,sharding-system,sharder-7d698479cd-rdjsx
1707143918,16972728,sharding-system,sharder-7d698479cd-rdjsx
1707143933,16076304,sharding-system,sharder-7d698479cd-rdjsx
1707143948,16151616,sharding-system,sharder-7d698479cd-rdjsx
1707143963,18204240,sharding-system,sharder-7d698479cd-rdjsx
1707143978,16848496,sharding-system,sharder-7d698479cd-rdjsx
1707143993,16093800,sharding-system,sharder-7d698479cd-rdjsx
1707144008,16691648,sharding-system,sharder-7d698479cd-rdjsx
1707144023,16467640,sharding-system,sharder-7d698479cd-rdjsx
1707144038,16891728,sharding-system,sharder-7d698479cd-rdjsx
1707144053,17688488,sharding-system,sharder-7d698479cd-rdjsx
1707144068,18425472,sharding-system,sharder-7d698479cd-rdjsx
1707144083,15245528,sharding-system,sharder-7d698479cd-rdjsx
1707144098,21798120,sharding-system,sharder-7d698479cd-rdjsx
1707144113,17715800,sharding-system,sharder-7d698479cd-rdjsx
1707144128,21140104,sharding-system,sharder-7d698479cd-rdjsx
1707144143,16612800,sharding-system,sharder-7d698479cd-rdjsx
1707144158,20862696,sharding-system,sharder-7d698479cd-rdjsx
1707144173,22130392,sharding-system,sharder-7d698479cd-rdjsx
1707144188,20543288,sharding-system,sharder-7d698479cd-rdjsx
1707144203,22213512,sharding-system,sharder-7d698479cd-rdjsx
1707144218,20566312,sharding-system,sharder-7d698479cd-rdjsx
1707144233,18212384,sharding-system,sharder-7d698479cd-rdjsx
1707144248,21540120,sharding-system,sharder-7d698479cd-rdjsx
1707144263,16669056,sharding-system,sharder-7d698479cd-rdjsx
1707144278,18080632,sharding-system,sharder-7d698479cd-rdjsx
1707144293,16653640,sharding-system,sharder-7d698479cd-rdjsx
1707144308,16373432,sharding-system,sharder-7d698479cd-rdjsx
1707144323,18280976,sharding-system,sharder-7d698479cd-rdjsx
1707144338,22304136,sharding-system,sharder-7d698479cd-rdjsx
1707144353,23834320,sharding-system,sharder-7d698479cd-rdjsx
1707144368,20400088,sharding-system,sharder-7d698479cd-rdjsx
1707144383,23427904,sharding-system,sharder-7d698479cd-rdjsx
1707144398,18229768,sharding-system,sharder-7d698479cd-rdjsx
1707144413,23835736,sharding-system,sharder-7d698479cd-rdjsx
1707144428,22843256,sharding-system,sharder-7d698479cd-rdjsx
1707144443,23472800,sharding-system,sharder-7d698479cd-rdjsx
1707144458,18176840,sharding-system,sharder-7d698479cd-rdjsx
1707144473,18230656,sharding-system,sharder-7d698479cd-rdjsx
1707144488,20171056,sharding-system,sharder-7d698479cd-rdjsx
1707144503,18170256,sharding-system,sharder-7d698479cd-rdjsx
1707144518,20919704,sharding-system,sharder-7d698479cd-rdjsx
1707144533,22551984,sharding-system,sharder-7d698479cd-rdjsx
1707144548,22673056,sharding-system,sharder-7d698479cd-rdjsx
1707144563,18103360,sharding-system,sharder-7d698479cd-rdjsx
1707144578,18125480,sharding-system,sharder-7d698479cd-rdjsx
1707144593,18360464,sharding-system,sharder-7d698479cd-rdjsx
1707144608,18230800,sharding-system,sharder-7d698479cd-rdjsx
1707144623,19210080,sharding-system,sharder-7d698479cd-rdjsx
1707144638,18688704,sharding-system,sharder-7d698479cd-rdjsx
1707144653,20857672,sharding-system,sharder-7d698479cd-rdjsx
1707143753,14654072,sharding-system,sharder-7d698479cd-xz7gx
1707143768,17686472,sharding-system,sharder-7d698479cd-xz7gx
1707143783,14435232,sharding-system,sharder-7d698479cd-xz7gx
1707143798,15678544,sharding-system,sharder-7d698479cd-xz7gx
1707143813,16155600,sharding-system,sharder-7d698479cd-xz7gx
1707143828,17453664,sharding-system,sharder-7d698479cd-xz7gx
1707143843,17727128,sharding-system,sharder-7d698479cd-xz7gx
1707143858,16020264,sharding-system,sharder-7d698479cd-xz7gx
1707143873,17332120,sharding-system,sharder-7d698479cd-xz7gx
1707143888,18348808,sharding-system,sharder-7d698479cd-xz7gx
1707143903,17214560,sharding-system,sharder-7d698479cd-xz7gx
1707143918,15760968,sharding-system,sharder-7d698479cd-xz7gx
1707143933,17336184,sharding-system,sharder-7d698479cd-xz7gx
1707143948,18404328,sharding-system,sharder-7d698479cd-xz7gx
1707143963,15957552,sharding-system,sharder-7d698479cd-xz7gx
1707143978,16907496,sharding-system,sharder-7d698479cd-xz7gx
1707143993,16366760,sharding-system,sharder-7d698479cd-xz7gx
