ts,value,namespace,pod
1707143753,21821.728117333332,sharding-system,sharder-7d698479cd-rdjsx
1707143768,22836.64,sharding-system,sharder-7d698479cd-rdjsx
1707143783,49103.82,sharding-system,sharder-7d698479cd-rdjsx
1707143798,78967.1,sharding-system,sharder-7d698479cd-rdjsx
1707143813,116029.16,sharding-system,sharder-7d698479cd-rdjsx
1707143828,112408.57634305372,sharding-system,sharder-7d698479cd-rdjsx
1707143843,103424.22,sharding-system,sharder-7d698479cd-rdjsx
1707143858,128239,sharding-system,sharder-7d698479cd-rdjsx
1707143873,88710.1,sharding-system,sharder-7d698479cd-rdjsx
1707143888,107757.76000000001,sharding-system,sharder-7d698479cd-rdjsx
1707143903,113342.26000000001,sharding-system,sharder-7d698479cd-rdjsx
1707143918,124626.52,sharding-system,sharder-7d698479cd-rdjsx
1707143933,108627.26000000001,sharding-system,sharder-7d698479cd-rdjsx
1707143948,117355.04000000001,sharding-system,sharder-7d698479cd-rdjsx
1707143963,98326.40000000001,sharding-system,sharder-7d698479cd-rdjsx
1707143978,106697.88,sharding-system,sharder-7d698479cd-rdjsx
1707143993,97636.04000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144008,120303.98,sharding-system,sharder-7d698479cd-rdjsx
1707144023,91039.74,sharding-system,sharder-7d698479cd-rdjsx
1707144038,127633.28,sharding-system,sharder-7d698479cd-rdjsx
1707144053,147332.96,sharding-system,sharder-7d698479cd-rdjsx
1707144068,135473.38,sharding-system,sharder-7d698479cd-rdjsx
1707144083,101285.16,sharding-system,sharder-7d698479cd-rdjsx
1707144098,129456.92,sharding-system,sharder-7d698479cd-rdjsx
1707144113,96771.2,sharding-system,sharder-7d698479cd-rdjsx
1707144128,96771.2,sharding-system,sharder-7d698479cd-rdjsx
1707144143,90023.46,sharding-system,sharder-7d698479cd-rdjsx
1707144158,111030.14,sharding-system,sharder-7d698479cd-rdjsx
1707144173,107732.16,sharding-system,sharder-7d698479cd-rdjsx
1707144188,72479.94,sharding-system,sharder-7d698479cd-rdjsx
1707144203,81525.32,sharding-system,sharder-7d698479cd-rdjsx
1707144218,102391.04000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144233,89958.90000000001,sharding-system,sharder-7d698479cd-rdjsx
1707144248,82030.74,sharding-system,sharder-7d698479cd-rdjsx
1707144263,78229.84,sharding-system,sharder-7d698479cd-rdjsx
1707144278,99736.5,sharding-system,sharder-7d698479cd-rdjsx
1707144293,76803.1,sharding-system,sharder-7d698479cd-rdjsx
1707144308,76803.1,sharding-system,sharder-7d698479cd-rdjsx
1707144323,67558.1,sharding-system,sharder-7d698479cd-rdjsx
1707144338,153433.18,sharding-system,sharder-7d698479cd-rdjsx
1707144353,159680.12,sharding-system,sharder-7d698479cd-rdjsx
1707144368,141119.98,sharding-system,sharder-7d698479cd-rdjsx
1707144383,74366.28,sharding-system,sharder-7d698479cd-rdjsx
1707144398,94457.2,sharding-system,sharder-7d698479cd-rdjsx
1707144413,87473.82,sharding-system,sharder-7d698479cd-rdjsx
1707144428,116145.86,sharding-system,sharder-7d698479cd-rdjsx
