ts,value,namespace,pod
1707149241,4972.112833333333,sharding-system,sharder-5b7657fc99-7rvt4
1707149256,5182.425666666666,sharding-system,sharder-5b7657fc99-7rvt4
1707149241,18855.94069633333,sharding-system,sharder-66bb789bd8-fq8jt
1707149256,41987.71212533334,sharding-system,sharder-66bb789bd8-fq8jt
1707149271,65873.62,sharding-system,sharder-66bb789bd8-fq8jt
1707149286,106257.53545212714,sharding-system,sharder-66bb789bd8-fq8jt
1707149301,114280.08,sharding-system,sharder-66bb789bd8-fq8jt
1707149316,135885.76,sharding-system,sharder-66bb789bd8-fq8jt
1707149331,95059.68000000001,sharding-system,sharder-66bb789bd8-fq8jt
1707149346,139655.64,sharding-system,sharder-66bb789bd8-fq8jt
1707149361,130895.04000000001,sharding-system,sharder-66bb789bd8-fq8jt
1707149376,124324.8,sharding-system,sharder-66bb789bd8-fq8jt
1707149391,109736.90000000001,sharding-system,sharder-66bb789bd8-fq8jt
1707149406,141472.86000000002,sharding-system,sharder-66bb789bd8-fq8jt
1707149421,124976,sharding-system,sharder-66bb789bd8-fq8jt
1707149436,94967.94,sharding-system,sharder-66bb789bd8-fq8jt
1707149451,134581.56,sharding-system,sharder-66bb789bd8-fq8jt
1707149466,100714.78,sharding-system,sharder-66bb789bd8-fq8jt
1707149481,105940.62,sharding-system,sharder-66bb789bd8-fq8jt
1707149496,116803.88,sharding-system,sharder-66bb789bd8-fq8jt
1707149511,167257.46,sharding-system,sharder-66bb789bd8-fq8jt
1707149526,132666.42,sharding-system,sharder-66bb789bd8-fq8jt
1707149541,124196.5,sharding-system,sharder-66bb789bd8-fq8jt
1707149556,138752.74,sharding-system,sharder-66bb789bd8-fq8jt
1707149571,108763.48,sharding-system,sharder-66bb789bd8-fq8jt
1707149586,88137.26,sharding-system,sharder-66bb789bd8-fq8jt
1707149601,62306.28,sharding-system,sharder-66bb789bd8-fq8jt
1707149616,46541.200000000004,sharding-system,sharder-66bb789bd8-fq8jt
