ts,value,namespace,pod
1707149241,17726256,sharding-system,sharder-66bb789bd8-fq8jt
1707149256,16613976,sharding-system,sharder-66bb789bd8-fq8jt
1707149271,20082192,sharding-system,sharder-66bb789bd8-fq8jt
1707149286,20503584,sharding-system,sharder-66bb789bd8-fq8jt
1707149301,20372440,sharding-system,sharder-66bb789bd8-fq8jt
1707149316,16190792,sharding-system,sharder-66bb789bd8-fq8jt
1707149331,16369816,sharding-system,sharder-66bb789bd8-fq8jt
1707149346,15923456,sharding-system,sharder-66bb789bd8-fq8jt
1707149361,20729984,sharding-system,sharder-66bb789bd8-fq8jt
1707149376,15710064,sharding-system,sharder-66bb789bd8-fq8jt
1707149391,15335648,sharding-system,sharder-66bb789bd8-fq8jt
1707149406,20282240,sharding-system,sharder-66bb789bd8-fq8jt
1707149421,15806096,sharding-system,sharder-66bb789bd8-fq8jt
1707149436,21219552,sharding-system,sharder-66bb789bd8-fq8jt
1707149451,20155128,sharding-system,sharder-66bb789bd8-fq8jt
1707149466,22043328,sharding-system,sharder-66bb789bd8-fq8jt
1707149481,22000304,sharding-system,sharder-66bb789bd8-fq8jt
1707149496,18600352,sharding-system,sharder-66bb789bd8-fq8jt
1707149511,20690768,sharding-system,sharder-66bb789bd8-fq8jt
1707149526,20753360,sharding-system,sharder-66bb789bd8-fq8jt
1707149541,15937704,sharding-system,sharder-66bb789bd8-fq8jt
1707149556,17207160,sharding-system,sharder-66bb789bd8-fq8jt
1707149571,17524536,sharding-system,sharder-66bb789bd8-fq8jt
1707149586,17147088,sharding-system,sharder-66bb789bd8-fq8jt
1707149601,17345160,sharding-system,sharder-66bb789bd8-fq8jt
1707149616,17525856,sharding-system,sharder-66bb789bd8-fq8jt
1707149631,15967384,sharding-system,sharder-66bb789bd8-fq8jt
1707149646,16036216,sharding-system,sharder-66bb789bd8-fq8jt
1707149661,16922136,sharding-system,sharder-66bb789bd8-fq8jt
1707149676,17248656,sharding-system,sharder-66bb789bd8-fq8jt
1707149691,16038536,sharding-system,sharder-66bb789bd8-fq8jt
1707149706,18521960,sharding-system,sharder-66bb789bd8-fq8jt
1707149721,15861440,sharding-system,sharder-66bb789bd8-fq8jt
1707149736,18614488,sharding-system,sharder-66bb789bd8-fq8jt
1707149751,18683304,sharding-system,sharder-66bb789bd8-fq8jt
1707149766,16871880,sharding-system,sharder-66bb789bd8-fq8jt
1707149781,16954768,sharding-system,sharder-66bb789bd8-fq8jt
1707149796,19032216,sharding-system,sharder-66bb789bd8-fq8jt
1707149811,19171936,sharding-system,sharder-66bb789bd8-fq8jt
1707149826,19896704,sharding-system,sharder-66bb789bd8-fq8jt
1707149841,21000192,sharding-system,sharder-66bb789bd8-fq8jt
1707149856,19451000,sharding-system,sharder-66bb789bd8-fq8jt
1707149871,21128624,sharding-system,sharder-66bb789bd8-fq8jt
1707149886,18063056,sharding-system,sharder-66bb789bd8-fq8jt
1707149901,20603320,sharding-system,sharder-66bb789bd8-fq8jt
1707149916,17393128,sharding-system,sharder-66bb789bd8-fq8jt
1707149931,18358400,sharding-system,sharder-66bb789bd8-fq8jt
1707149946,18534336,sharding-system,sharder-66bb789bd8-fq8jt
1707149961,18410616,sharding-system,sharder-66bb789bd8-fq8jt
1707149976,20603512,sharding-system,sharder-66bb789bd8-fq8jt
1707149991,19977344,sharding-system,sharder-66bb789bd8-fq8jt
1707150006,18878000,sharding-system,sharder-66bb789bd8-fq8jt
