ts,value,namespace,pod
1707146823,8845.8129375,sharding-system,sharder-5988c54bf5-2xpzs
1707146823,11857.227200333331,sharding-system,sharder-6bb9778d6b-6w8xh
1707146838,17648.833711000003,sharding-system,sharder-6bb9778d6b-6w8xh
1707146853,16765.66,sharding-system,sharder-6bb9778d6b-6w8xh
1707146868,19385.74,sharding-system,sharder-6bb9778d6b-6w8xh
1707146883,27300.78,sharding-system,sharder-6bb9778d6b-6w8xh
1707146898,27300.78,sharding-system,sharder-6bb9778d6b-6w8xh
1707146913,21277.54,sharding-system,sharder-6bb9778d6b-6w8xh
1707146928,25467.16,sharding-system,sharder-6bb9778d6b-6w8xh
1707146943,26331.06,sharding-system,sharder-6bb9778d6b-6w8xh
1707146958,17894.88,sharding-system,sharder-6bb9778d6b-6w8xh
1707146973,22239.56,sharding-system,sharder-6bb9778d6b-6w8xh
1707146988,22239.56,sharding-system,sharder-6bb9778d6b-6w8xh
1707147003,30869.28,sharding-system,sharder-6bb9778d6b-6w8xh
1707147018,23731.98,sharding-system,sharder-6bb9778d6b-6w8xh
1707147033,31670,sharding-system,sharder-6bb9778d6b-6w8xh
1707147048,22009.8,sharding-system,sharder-6bb9778d6b-6w8xh
1707147063,25831.78,sharding-system,sharder-6bb9778d6b-6w8xh
1707147078,30067.46,sharding-system,sharder-6bb9778d6b-6w8xh
1707147093,34064.7,sharding-system,sharder-6bb9778d6b-6w8xh
1707147108,30881.260000000002,sharding-system,sharder-6bb9778d6b-6w8xh
1707147123,39034.28,sharding-system,sharder-6bb9778d6b-6w8xh
1707147138,47268.340000000004,sharding-system,sharder-6bb9778d6b-6w8xh
1707147153,38090.82,sharding-system,sharder-6bb9778d6b-6w8xh
1707147168,27970.64,sharding-system,sharder-6bb9778d6b-6w8xh
1707147183,31767.48,sharding-system,sharder-6bb9778d6b-6w8xh
1707147198,31767.48,sharding-system,sharder-6bb9778d6b-6w8xh
1707147213,36348.1,sharding-system,sharder-6bb9778d6b-6w8xh
1707147228,36777.94,sharding-system,sharder-6bb9778d6b-6w8xh
1707147243,38653.4,sharding-system,sharder-6bb9778d6b-6w8xh
1707147258,38696.08,sharding-system,sharder-6bb9778d6b-6w8xh
1707147273,32965.340000000004,sharding-system,sharder-6bb9778d6b-6w8xh
1707147288,32965.340000000004,sharding-system,sharder-6bb9778d6b-6w8xh
1707147303,30738.34,sharding-system,sharder-6bb9778d6b-6w8xh
1707147318,30738.34,sharding-system,sharder-6bb9778d6b-6w8xh
1707147333,32319.86,sharding-system,sharder-6bb9778d6b-6w8xh
1707147348,31430.02,sharding-system,sharder-6bb9778d6b-6w8xh
1707147363,42619.38,sharding-system,sharder-6bb9778d6b-6w8xh
1707147378,29060.5,sharding-system,sharder-6bb9778d6b-6w8xh
1707147393,36289.96,sharding-system,sharder-6bb9778d6b-6w8xh
1707147408,27750.50974083333,sharding-system,sharder-6bb9778d6b-6w8xh
1707147423,20983.526345833332,sharding-system,sharder-6bb9778d6b-6w8xh
1707147438,0,sharding-system,sharder-6bb9778d6b-6w8xh
1707146823,5759.5556425,sharding-system,sharder-6bb9778d6b-cxk47
1707146838,11781.785020000001,sharding-system,sharder-6bb9778d6b-cxk47
1707146853,26757.142397666667,sharding-system,sharder-6bb9778d6b-cxk47
1707146868,27750.14,sharding-system,sharder-6bb9778d6b-cxk47
1707146883,54214.3,sharding-system,sharder-6bb9778d6b-cxk47
1707146898,54214.3,sharding-system,sharder-6bb9778d6b-cxk47
1707146913,55198.1,sharding-system,sharder-6bb9778d6b-cxk47
1707146928,59018.92,sharding-system,sharder-6bb9778d6b-cxk47
1707146943,54704.36,sharding-system,sharder-6bb9778d6b-cxk47
1707146958,54848.8,sharding-system,sharder-6bb9778d6b-cxk47
1707146973,56229.340000000004,sharding-system,sharder-6bb9778d6b-cxk47
1707146988,59096.32,sharding-system,sharder-6bb9778d6b-cxk47
1707147003,60515.04,sharding-system,sharder-6bb9778d6b-cxk47
1707147018,60515.04,sharding-system,sharder-6bb9778d6b-cxk47
1707147033,56326.24,sharding-system,sharder-6bb9778d6b-cxk47
1707147048,56326.24,sharding-system,sharder-6bb9778d6b-cxk47
1707147063,67437.42,sharding-system,sharder-6bb9778d6b-cxk47
1707147078,46650.48,sharding-system,sharder-6bb9778d6b-cxk47
1707147093,52447.92,sharding-system,sharder-6bb9778d6b-cxk47
1707147108,45127,sharding-system,sharder-6bb9778d6b-cxk47
1707147123,49529.94,sharding-system,sharder-6bb9778d6b-cxk47
1707147138,44018.46,sharding-system,sharder-6bb9778d6b-cxk47
1707147153,46030.44,sharding-system,sharder-6bb9778d6b-cxk47
1707147168,46030.44,sharding-system,sharder-6bb9778d6b-cxk47
1707147183,48307.32,sharding-system,sharder-6bb9778d6b-cxk47
1707147198,48307.32,sharding-system,sharder-6bb9778d6b-cxk47
1707147213,65970.44,sharding-system,sharder-6bb9778d6b-cxk47
1707147228,48585.56,sharding-system,sharder-6bb9778d6b-cxk47
1707147243,59929.28,sharding-system,sharder-6bb9778d6b-cxk47
1707147258,51092.24,sharding-system,sharder-6bb9778d6b-cxk47
1707147273,67796.66,sharding-system,sharder-6bb9778d6b-cxk47
1707147288,53971.5,sharding-system,sharder-6bb9778d6b-cxk47
1707147303,59979.26,sharding-system,sharder-6bb9778d6b-cxk47
1707147318,63515.3,sharding-system,sharder-6bb9778d6b-cxk47
1707147333,61894.92,sharding-system,sharder-6bb9778d6b-cxk47
1707147348,60162.5,sharding-system,sharder-6bb9778d6b-cxk47
1707147363,45554.82,sharding-system,sharder-6bb9778d6b-cxk47
1707147378,57331.28,sharding-system,sharder-6bb9778d6b-cxk47
1707147393,60925.520000000004,sharding-system,sharder-6bb9778d6b-cxk47
1707147408,45275.68,sharding-system,sharder-6bb9778d6b-cxk47
1707147423,71368.54000000001,sharding-system,sharder-6bb9778d6b-cxk47
1707147438,76556.58,sharding-system,sharder-6bb9778d6b-cxk47
1707147453,72634.36,sharding-system,sharder-6bb9778d6b-cxk47
1707147468,49840.98,sharding-system,sharder-6bb9778d6b-cxk47
1707147483,56284.340000000004,sharding-system,sharder-6bb9778d6b-cxk47
1707147498,80279.02,sharding-system,sharder-6bb9778d6b-cxk47
1707147513,80434.82,sharding-system,sharder-6bb9778d6b-cxk47
1707147528,81139.28,sharding-system,sharder-6bb9778d6b-cxk47
1707147543,65260.98,sharding-system,sharder-6bb9778d6b-cxk47
1707147558,84054.38,sharding-system,sharder-6bb9778d6b-cxk47
1707147573,62973.340000000004,sharding-system,sharder-6bb9778d6b-cxk47
