ts,value,namespace,pod
1707145615,0,sharding-system,sharder-5987c7ccd7-7swzh
1707145615,2065.4943075,sharding-system,sharder-5987c7ccd7-lwcbn
1707145630,2162.163615,sharding-system,sharder-5987c7ccd7-lwcbn
1707145615,5177.05390625,sharding-system,sharder-5988c54bf5-2xpzs
1707145630,12235.66,sharding-system,sharder-5988c54bf5-2xpzs
1707145645,36737.020000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707145660,61618.023591666664,sharding-system,sharder-5988c54bf5-2xpzs
1707145675,98088.92,sharding-system,sharder-5988c54bf5-2xpzs
1707145690,111575.16,sharding-system,sharder-5988c54bf5-2xpzs
1707145705,134564.5,sharding-system,sharder-5988c54bf5-2xpzs
1707145720,117795.42,sharding-system,sharder-5988c54bf5-2xpzs
1707145735,142155.82,sharding-system,sharder-5988c54bf5-2xpzs
1707145750,103605.42,sharding-system,sharder-5988c54bf5-2xpzs
1707145765,83489.58,sharding-system,sharder-5988c54bf5-2xpzs
1707145780,90612.16,sharding-system,sharder-5988c54bf5-2xpzs
1707145795,90612.16,sharding-system,sharder-5988c54bf5-2xpzs
1707145810,114157.86,sharding-system,sharder-5988c54bf5-2xpzs
1707145825,84325.36,sharding-system,sharder-5988c54bf5-2xpzs
1707145840,85057.88,sharding-system,sharder-5988c54bf5-2xpzs
1707145855,95806.62,sharding-system,sharder-5988c54bf5-2xpzs
1707145870,98102.7,sharding-system,sharder-5988c54bf5-2xpzs
1707145885,101492.88,sharding-system,sharder-5988c54bf5-2xpzs
1707145900,93563.78,sharding-system,sharder-5988c54bf5-2xpzs
1707145915,90643.12,sharding-system,sharder-5988c54bf5-2xpzs
1707145930,83171.48,sharding-system,sharder-5988c54bf5-2xpzs
1707145945,88580.14,sharding-system,sharder-5988c54bf5-2xpzs
1707145960,85434.86,sharding-system,sharder-5988c54bf5-2xpzs
1707145975,93925.84,sharding-system,sharder-5988c54bf5-2xpzs
1707145990,104910.8,sharding-system,sharder-5988c54bf5-2xpzs
1707146005,80127.74,sharding-system,sharder-5988c54bf5-2xpzs
1707146020,115268.04000000001,sharding-system,sharder-5988c54bf5-2xpzs
1707146035,95925.32,sharding-system,sharder-5988c54bf5-2xpzs
1707146050,144792.54,sharding-system,sharder-5988c54bf5-2xpzs
1707146065,105452.38,sharding-system,sharder-5988c54bf5-2xpzs
1707146080,103630.76000000001,sharding-system,sharder-5988c54bf5-2xpzs
1707146095,106631.92,sharding-system,sharder-5988c54bf5-2xpzs
1707146110,101462.3,sharding-system,sharder-5988c54bf5-2xpzs
1707146125,102797.1,sharding-system,sharder-5988c54bf5-2xpzs
1707146140,103990.58,sharding-system,sharder-5988c54bf5-2xpzs
1707146155,98986.32,sharding-system,sharder-5988c54bf5-2xpzs
1707146170,108958.44,sharding-system,sharder-5988c54bf5-2xpzs
1707146185,108958.44,sharding-system,sharder-5988c54bf5-2xpzs
1707146200,72863.38,sharding-system,sharder-5988c54bf5-2xpzs
1707146215,110196.82,sharding-system,sharder-5988c54bf5-2xpzs
1707146230,114798.28,sharding-system,sharder-5988c54bf5-2xpzs
1707146245,79887.84,sharding-system,sharder-5988c54bf5-2xpzs
1707146260,92314.32,sharding-system,sharder-5988c54bf5-2xpzs
1707146275,146123.94,sharding-system,sharder-5988c54bf5-2xpzs
1707146290,183324.68,sharding-system,sharder-5988c54bf5-2xpzs
1707146305,133564.76,sharding-system,sharder-5988c54bf5-2xpzs
1707146320,162210.44,sharding-system,sharder-5988c54bf5-2xpzs
1707146335,113944.14,sharding-system,sharder-5988c54bf5-2xpzs
1707146350,132882.82,sharding-system,sharder-5988c54bf5-2xpzs
1707146365,132205.62,sharding-system,sharder-5988c54bf5-2xpzs
1707146380,130757.52,sharding-system,sharder-5988c54bf5-2xpzs
1707146395,130643.72,sharding-system,sharder-5988c54bf5-2xpzs
1707146410,156181.24,sharding-system,sharder-5988c54bf5-2xpzs
1707146425,118386.02,sharding-system,sharder-5988c54bf5-2xpzs
1707146440,136675.16,sharding-system,sharder-5988c54bf5-2xpzs
1707146455,97394.28731447774,sharding-system,sharder-5988c54bf5-2xpzs
1707146470,115596.44,sharding-system,sharder-5988c54bf5-2xpzs
1707146485,113738.86,sharding-system,sharder-5988c54bf5-2xpzs
1707146500,112032.72,sharding-system,sharder-5988c54bf5-2xpzs
1707146515,107672.42,sharding-system,sharder-5988c54bf5-2xpzs
1707145615,21073.640128750005,sharding-system,sharder-5988c54bf5-fsgdh
1707145630,24920.118997,sharding-system,sharder-5988c54bf5-fsgdh
1707145645,33980.22,sharding-system,sharder-5988c54bf5-fsgdh
1707145660,74831.6,sharding-system,sharder-5988c54bf5-fsgdh
1707145675,87747.78,sharding-system,sharder-5988c54bf5-fsgdh
1707145690,76625.88,sharding-system,sharder-5988c54bf5-fsgdh
1707145705,68563.72,sharding-system,sharder-5988c54bf5-fsgdh
1707145720,75244.34,sharding-system,sharder-5988c54bf5-fsgdh
1707145735,77705.94,sharding-system,sharder-5988c54bf5-fsgdh
1707145750,77705.94,sharding-system,sharder-5988c54bf5-fsgdh
1707145765,78308.48,sharding-system,sharder-5988c54bf5-fsgdh
1707145780,108641.52,sharding-system,sharder-5988c54bf5-fsgdh
1707145795,111560.82,sharding-system,sharder-5988c54bf5-fsgdh
1707145810,107962.92,sharding-system,sharder-5988c54bf5-fsgdh
1707145825,85380.40000000001,sharding-system,sharder-5988c54bf5-fsgdh
1707145840,85311.58,sharding-system,sharder-5988c54bf5-fsgdh
1707145855,93514.38,sharding-system,sharder-5988c54bf5-fsgdh
1707145870,113085.32,sharding-system,sharder-5988c54bf5-fsgdh
1707145885,120300.74,sharding-system,sharder-5988c54bf5-fsgdh
1707145900,145236.14,sharding-system,sharder-5988c54bf5-fsgdh
1707145915,116614.02,sharding-system,sharder-5988c54bf5-fsgdh
1707145930,140523.52,sharding-system,sharder-5988c54bf5-fsgdh
1707145945,90329.72,sharding-system,sharder-5988c54bf5-fsgdh
1707145960,106715.28,sharding-system,sharder-5988c54bf5-fsgdh
1707145975,82542.74,sharding-system,sharder-5988c54bf5-fsgdh
1707145990,62695.16,sharding-system,sharder-5988c54bf5-fsgdh
1707146005,89572.38,sharding-system,sharder-5988c54bf5-fsgdh
1707146020,89572.38,sharding-system,sharder-5988c54bf5-fsgdh
