ts,value,namespace,pod
1707145615,18125800,sharding-system,sharder-5988c54bf5-2xpzs
1707145630,16323728,sharding-system,sharder-5988c54bf5-2xpzs
1707145645,15694600,sharding-system,sharder-5988c54bf5-2xpzs
1707145660,16775232,sharding-system,sharder-5988c54bf5-2xpzs
1707145675,16754104,sharding-system,sharder-5988c54bf5-2xpzs
1707145690,14669480,sharding-system,sharder-5988c54bf5-2xpzs
1707145705,18395304,sharding-system,sharder-5988c54bf5-2xpzs
1707145720,14496232,sharding-system,sharder-5988c54bf5-2xpzs
1707145735,16117080,sharding-system,sharder-5988c54bf5-2xpzs
1707145750,18619864,sharding-system,sharder-5988c54bf5-2xpzs
1707145765,14879656,sharding-system,sharder-5988c54bf5-2xpzs
1707145780,16814960,sharding-system,sharder-5988c54bf5-2xpzs
1707145795,16943248,sharding-system,sharder-5988c54bf5-2xpzs
1707145810,16973504,sharding-system,sharder-5988c54bf5-2xpzs
1707145825,16327112,sharding-system,sharder-5988c54bf5-2xpzs
1707145840,15891272,sharding-system,sharder-5988c54bf5-2xpzs
1707145855,17080968,sharding-system,sharder-5988c54bf5-2xpzs
1707145870,14388232,sharding-system,sharder-5988c54bf5-2xpzs
1707145885,14320264,sharding-system,sharder-5988c54bf5-2xpzs
1707145900,15367704,sharding-system,sharder-5988c54bf5-2xpzs
1707145915,14243352,sharding-system,sharder-5988c54bf5-2xpzs
1707145930,15204992,sharding-system,sharder-5988c54bf5-2xpzs
1707145945,15264760,sharding-system,sharder-5988c54bf5-2xpzs
1707145960,15393472,sharding-system,sharder-5988c54bf5-2xpzs
1707145975,18203888,sharding-system,sharder-5988c54bf5-2xpzs
1707145990,15589992,sharding-system,sharder-5988c54bf5-2xpzs
1707146005,18328712,sharding-system,sharder-5988c54bf5-2xpzs
1707146020,19204608,sharding-system,sharder-5988c54bf5-2xpzs
1707146035,17260328,sharding-system,sharder-5988c54bf5-2xpzs
1707146050,15302264,sharding-system,sharder-5988c54bf5-2xpzs
1707146065,15514568,sharding-system,sharder-5988c54bf5-2xpzs
1707146080,16653024,sharding-system,sharder-5988c54bf5-2xpzs
