ts,value,namespace,pod
1707145615,0,sharding-system,sharder-5987c7ccd7-7swzh
1707145615,5159.526255,sharding-system,sharder-5987c7ccd7-lwcbn
1707145630,5401.00251,sharding-system,sharder-5987c7ccd7-lwcbn
1707145615,8727.51484375,sharding-system,sharder-5988c54bf5-2xpzs
1707145630,11394.460000000001,sharding-system,sharder-5988c54bf5-2xpzs
1707145645,19505.82,sharding-system,sharder-5988c54bf5-2xpzs
1707145660,28968.18,sharding-system,sharder-5988c54bf5-2xpzs
1707145675,40762.72,sharding-system,sharder-5988c54bf5-2xpzs
1707145690,41639.64,sharding-system,sharder-5988c54bf5-2xpzs
1707145705,51310.04,sharding-system,sharder-5988c54bf5-2xpzs
1707145720,45491.22,sharding-system,sharder-5988c54bf5-2xpzs
1707145735,55304.08,sharding-system,sharder-5988c54bf5-2xpzs
1707145750,41692.840000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707145765,32915.4,sharding-system,sharder-5988c54bf5-2xpzs
1707145780,39538.32,sharding-system,sharder-5988c54bf5-2xpzs
1707145795,39538.32,sharding-system,sharder-5988c54bf5-2xpzs
1707145810,50002.26,sharding-system,sharder-5988c54bf5-2xpzs
1707145825,36989.48,sharding-system,sharder-5988c54bf5-2xpzs
1707145840,35767.48,sharding-system,sharder-5988c54bf5-2xpzs
1707145855,40764.28,sharding-system,sharder-5988c54bf5-2xpzs
1707145870,43323.700000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707145885,45005.28,sharding-system,sharder-5988c54bf5-2xpzs
1707145900,41381.3,sharding-system,sharder-5988c54bf5-2xpzs
1707145915,39015.340000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707145930,36758.020000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707145945,40410.6,sharding-system,sharder-5988c54bf5-2xpzs
1707145960,38349.44,sharding-system,sharder-5988c54bf5-2xpzs
1707145975,41774.3,sharding-system,sharder-5988c54bf5-2xpzs
1707145990,47338.1,sharding-system,sharder-5988c54bf5-2xpzs
1707146005,37094.12,sharding-system,sharder-5988c54bf5-2xpzs
1707146020,52557.16,sharding-system,sharder-5988c54bf5-2xpzs
1707146035,43650.3,sharding-system,sharder-5988c54bf5-2xpzs
1707146050,64463.4,sharding-system,sharder-5988c54bf5-2xpzs
1707146065,46846.14,sharding-system,sharder-5988c54bf5-2xpzs
1707146080,46200.74,sharding-system,sharder-5988c54bf5-2xpzs
1707146095,48943.840000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707146110,46833.42,sharding-system,sharder-5988c54bf5-2xpzs
1707146125,48216.92,sharding-system,sharder-5988c54bf5-2xpzs
1707146140,49370.66,sharding-system,sharder-5988c54bf5-2xpzs
1707146155,47566.020000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707146170,52948.200000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707146185,52948.200000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707146200,35124.54,sharding-system,sharder-5988c54bf5-2xpzs
1707146215,53844.14,sharding-system,sharder-5988c54bf5-2xpzs
1707146230,54239.64,sharding-system,sharder-5988c54bf5-2xpzs
1707146245,37837.56,sharding-system,sharder-5988c54bf5-2xpzs
1707146260,40976.020000000004,sharding-system,sharder-5988c54bf5-2xpzs
1707146275,63627.18,sharding-system,sharder-5988c54bf5-2xpzs
1707146290,76851,sharding-system,sharder-5988c54bf5-2xpzs
1707146305,54992.94,sharding-system,sharder-5988c54bf5-2xpzs
