ts,value,namespace,pod
1707159247,4151.761352916667,sharding-system,sharder-7698587fc6-276wb
1707159262,4727.64,sharding-system,sharder-7698587fc6-276wb
1707159277,4727.64,sharding-system,sharder-7698587fc6-276wb
1707159292,5739.76,sharding-system,sharder-7698587fc6-276wb
1707159307,5138.24,sharding-system,sharder-7698587fc6-276wb
1707159322,5314.18,sharding-system,sharder-7698587fc6-276wb
1707159337,4134.24,sharding-system,sharder-7698587fc6-276wb
1707159352,4763.06,sharding-system,sharder-7698587fc6-276wb
1707159367,5778.9800000000005,sharding-system,sharder-7698587fc6-276wb
1707159382,5489.5,sharding-system,sharder-7698587fc6-276wb
1707159397,3853,sharding-system,sharder-7698587fc6-276wb
1707159412,4001.2400000000002,sharding-system,sharder-7698587fc6-276wb
1707159427,4001.2400000000002,sharding-system,sharder-7698587fc6-276wb
1707159442,5839.28,sharding-system,sharder-7698587fc6-276wb
1707159457,5480.86,sharding-system,sharder-7698587fc6-276wb
1707159472,5675.84,sharding-system,sharder-7698587fc6-276wb
1707159487,5009.5,sharding-system,sharder-7698587fc6-276wb
1707159502,3782.84,sharding-system,sharder-7698587fc6-276wb
1707159517,4290.24,sharding-system,sharder-7698587fc6-276wb
1707159532,4915.56,sharding-system,sharder-7698587fc6-276wb
1707159547,4539.42,sharding-system,sharder-7698587fc6-276wb
1707159562,4465.66,sharding-system,sharder-7698587fc6-276wb
1707159577,5921.28,sharding-system,sharder-7698587fc6-276wb
1707159592,5437,sharding-system,sharder-7698587fc6-276wb
1707159607,4920.06,sharding-system,sharder-7698587fc6-276wb
1707159622,4943.02,sharding-system,sharder-7698587fc6-276wb
1707159637,3613.1,sharding-system,sharder-7698587fc6-276wb
1707159652,4812.68,sharding-system,sharder-7698587fc6-276wb
1707159667,4812.68,sharding-system,sharder-7698587fc6-276wb
1707159682,6207.38,sharding-system,sharder-7698587fc6-276wb
1707159697,4568.38,sharding-system,sharder-7698587fc6-276wb
1707159712,4471.24,sharding-system,sharder-7698587fc6-276wb
1707159727,5024.5,sharding-system,sharder-7698587fc6-276wb
1707159742,5962.66,sharding-system,sharder-7698587fc6-276wb
1707159757,4364.7,sharding-system,sharder-7698587fc6-276wb
1707159772,4206.14,sharding-system,sharder-7698587fc6-276wb
1707159787,4081.64,sharding-system,sharder-7698587fc6-276wb
1707159802,5175.2,sharding-system,sharder-7698587fc6-276wb
1707159817,4653.42,sharding-system,sharder-7698587fc6-276wb
1707159832,4882.08,sharding-system,sharder-7698587fc6-276wb
1707159847,5264.36,sharding-system,sharder-7698587fc6-276wb
1707159862,4666.96,sharding-system,sharder-7698587fc6-276wb
1707159877,3208.6,sharding-system,sharder-7698587fc6-276wb
1707159892,4530.64,sharding-system,sharder-7698587fc6-276wb
1707159907,5693.14,sharding-system,sharder-7698587fc6-276wb
1707159922,5302.9400000000005,sharding-system,sharder-7698587fc6-276wb
1707159937,4905.68,sharding-system,sharder-7698587fc6-276wb
1707159952,5075.52,sharding-system,sharder-7698587fc6-276wb
1707159967,3864.06,sharding-system,sharder-7698587fc6-276wb
1707159982,4290.36,sharding-system,sharder-7698587fc6-276wb
1707159997,4814.9400000000005,sharding-system,sharder-7698587fc6-276wb
1707160012,5717.02,sharding-system,sharder-7698587fc6-276wb
1707160027,3815.3,sharding-system,sharder-7698587fc6-276wb
1707160042,5359.56,sharding-system,sharder-7698587fc6-276wb
1707160057,5359.56,sharding-system,sharder-7698587fc6-276wb
